GNa,GNaL,Gto,PCa,GKr,GKs,GK1,Gncx,GNaK,Jrel,Jup,GCa,GKb,PNab,PCab,GClCa,GClb,"INaCa,SS","ICaL,SS",aCaMK,bCaMK,CaMKo,[CMDN],[TRPN],[BSR],[BSL],[CSQN],"tau,diffCa","tau,tr"
13.088329634,0.0236545496,0.1319619632,6.70148e-05,0.0336615565,0.001257709,0.870508268,0.0042245502,17.7152193978,1.7121309273,1.0451850288,0.0006005876,0.0223116521,2.2e-09,7.36e-08,0.2620934561,0.0017366706,0.2820638971,0.9142969999,0.0609968111,0.000619035,0.04677744,0.0509489859,0.0626662319,0.0558884034,1.1531163849,10.9742795466,0.2285773871,52.8538976892
10.2736361533,0.0241474581,0.1525175257,9.32322e-05,0.0299660724,0.0008838514,0.7347128731,0.0029520143,13.1385159772,1.7624962217,1.2073902427,0.0004413507,0.0204138468,1.7e-09,6.53e-08,0.2699106632,0.0018288979,0.380735846,0.9270664743,0.0466517176,0.0007432526,0.0450838597,0.0419902452,0.0556798035,0.039482898,1.2689584933,10.3012218708,0.2323241009,65.1750925089
13.1920429219,0.0210050394,0.1695309861,6.64079e-05,0.0253529826,0.0010947908,0.5310286928,0.0032499152,16.5011503691,1.2744897297,1.205618012,0.0005988199,0.0152864385,1.8e-09,7.2e-08,0.3154919889,0.002045591,0.3957779052,0.7378463403,0.0528692202,0.0008365444,0.0454658854,0.0380692865,0.073644386,0.0512242699,1.1715517054,8.9680418303,0.1588191114,54.7093976017
10.7540443326,0.0223056017,0.1494960856,7.32704e-05,0.0326075393,0.0008426197,0.8148601737,0.0026725164,11.7660202855,1.8086857861,1.0626648596,0.0006034931,0.0209975316,1.8e-09,4.54e-08,0.2307736969,0.0018631542,0.3674724087,0.6057250975,0.0444632271,0.0007776956,0.0385210584,0.0579168856,0.081017784,0.0520250465,1.267019217,11.2276682756,0.1674636921,53.6323075851
10.5929068594,0.029986542,0.1385651476,9.85571e-05,0.0363468889,0.0010779643,0.5423255216,0.0036501718,11.8019278579,1.4017759935,1.1345808136,0.0006054032,0.019901048,2.4e-09,6.78e-08,0.2463975019,0.0016757114,0.2881230678,0.7894538181,0.060224778,0.0005278247,0.0400824882,0.0512509323,0.0605094987,0.0493330964,1.2995144906,7.648665999,0.1652852472,47.6496824491
12.524974513,0.0341891217,0.150647278,7.28914e-05,0.0307768026,0.0010927894,0.6828094958,0.002933241,17.1659539709,1.38303235,0.7508257805,0.0004054069,0.0202690996,1.6e-09,5.87e-08,0.2580949298,0.0014908849,0.3726101758,0.9948091877,0.0380697874,0.0007415709,0.0591956,0.0397846945,0.085633401,0.0391368285,1.247216189,11.8868182814,0.1840127324,60.0603625534
10.5088895804,0.0338071615,0.1870649479,7.42839e-05,0.0393112378,0.0012237252,0.7217313439,0.0030493289,14.9680474708,1.9114258439,0.9913012314,0.0005974086,0.0202221819,2e-09,5.12e-08,0.3268595528,0.0019424071,0.2681662209,0.8715965572,0.0491211904,0.000521052,0.0444894111,0.046953151,0.0773531054,0.04329989,0.8661256031,9.8947902216,0.2102045694,53.8741331145
13.8302126515,0.0280885197,0.1461054793,8.00401e-05,0.025639964,0.0011447407,0.5550754701,0.0025619139,17.2776575682,1.8499743909,1.1258713822,0.0006220249,0.0225750799,1.6e-09,4.85e-08,0.2692527476,0.0021417385,0.3978607584,0.8764427096,0.0408223759,0.0008055603,0.0454802747,0.0405030142,0.0734892364,0.0390354613,1.0011090959,9.5796218949,0.2077240711,62.6467530961
9.3225432803,0.0223458794,0.1688616627,8.26172e-05,0.0259957519,0.0010743227,0.7475665747,0.0036917095,15.2786788008,1.8247082916,1.0976918493,0.0004103127,0.0217174005,1.5e-09,7.01e-08,0.3251809669,0.0024067427,0.2801307406,0.8221336595,0.04075857,0.0007806134,0.0519732998,0.0569615889,0.0765039333,0.035571362,1.2205267021,10.5636240092,0.1695589524,51.3624477842
10.4650202782,0.0254459442,0.1261668979,0.0001034964,0.0306407018,0.0013639102,0.5246479391,0.0035677323,12.2218585488,1.4660580708,1.105201652,0.0006083899,0.0162019866,2e-09,6.01e-08,0.2412882025,0.0016656059,0.2757125676,0.9618276723,0.0426548236,0.0006462849,0.0397395152,0.054590559,0.0640169472,0.0538491592,1.3052224154,8.8001332676,0.152960062,47.2987200927
10.246821214,0.0238738857,0.1538749043,6.28457e-05,0.0279088712,0.0008355544,0.7145618168,0.0037500939,16.4813259967,1.8164840527,1.0878980715,0.0005116181,0.015626356,1.8e-09,7.23e-08,0.3012336532,0.0016797067,0.3113119424,0.6332121955,0.0584871386,0.0007110364,0.0517163862,0.0600595235,0.0660284814,0.0524063709,1.2275372365,10.5211620856,0.2170743331,58.1544778102
13.1540981839,0.0244687996,0.1504185604,7.66976e-05,0.0337591922,0.0009255975,0.6222484235,0.0035000642,14.1818014248,1.5689671788,0.9257772284,0.0004109299,0.0194907448,1.7e-09,5.08e-08,0.240006752,0.0022276215,0.3357231819,0.9997441636,0.0419251756,0.0006932748,0.0453787078,0.040157513,0.0567213192,0.0534172097,1.2389630925,11.837374856,0.2305611114,62.5261630166
8.9055787611,0.0232331457,0.1916379995,7.1743e-05,0.0336965068,0.0010536803,0.8551157919,0.0031455167,16.006580806,1.8307366593,0.7722369792,0.0005810879,0.0189098486,2.2e-09,6.86e-08,0.305091793,0.0021277576,0.4327515956,0.9112816809,0.0510591623,0.000558824,0.0542404611,0.0490496382,0.0703765548,0.0438567369,1.3539714813,10.6936616921,0.2446675659,59.1481558594
12.9632778409,0.0293781871,0.1799201097,6.70687e-05,0.0285794711,0.0009466094,0.7003985355,0.0037906614,15.6049778512,1.4059559513,0.9919330099,0.0004140252,0.0181238783,1.7e-09,7.1e-08,0.2325718185,0.0016265038,0.28338222,0.9871299359,0.0383820898,0.00063285,0.0456868501,0.0475409473,0.0589526272,0.0418963451,1.1404313155,9.6654548818,0.2163760803,52.5448252027
11.4096956508,0.029470225,0.1458682211,9.02543e-05,0.0274352198,0.0013115089,0.633885215,0.0042103037,16.3101089301,1.4506837529,0.8557643148,0.0003834311,0.0159915388,2.1e-09,7.21e-08,0.244661091,0.0023324031,0.3897025922,0.7004491221,0.0532416883,0.0008080152,0.0458857714,0.055440255,0.0595476962,0.0386863177,1.2091327919,8.0529779406,0.1971080118,60.9980582725
10.9963187638,0.022319461,0.1634760151,9.47695e-05,0.0330750015,0.00124984,0.858750034,0.0035976118,14.0018248559,1.5790574372,0.9075883944,0.0004547528,0.0189628564,2.2e-09,5.45e-08,0.2855530079,0.0024187413,0.2790138572,0.7713441773,0.0423702203,0.0005665021,0.0550268406,0.0556808148,0.0725922498,0.0551947429,1.3527765697,8.3832291699,0.2286433435,57.1594286738
11.7116454832,0.0324686531,0.1925628569,7.10691e-05,0.0302129623,0.0011570482,0.6782194364,0.0041007623,14.9645035029,1.3205464091,0.8380391857,0.0004690133,0.0150353845,2.2e-09,5.78e-08,0.298338473,0.0014990387,0.3160124224,0.7189044777,0.0624087677,0.0006927577,0.0526141461,0.050697216,0.0538165472,0.0441759007,1.3204575808,8.1113911523,0.2193875686,69.6118487768
11.2754696978,0.0338242965,0.1393344411,6.77425e-05,0.0312738482,0.001168586,0.5295740195,0.0030592857,17.5744531858,1.5280969654,0.9758194368,0.0004917207,0.0192938391,1.8e-09,6.45e-08,0.2992953074,0.0022755727,0.3661516701,0.8191458394,0.0507315399,0.0005985923,0.0517217033,0.0495486091,0.0575581868,0.0377362315,1.211912352,9.189673265,0.2007882187,66.1613568918
10.7886270829,0.0270776408,0.1906539537,8.86106e-05,0.0364500844,0.0013244219,0.8307421822,0.0038830479,17.9584369368,1.8160216226,0.9959020491,0.000515049,0.0183024544,1.7e-09,6.07e-08,0.3492979187,0.0022493678,0.3716925644,0.8929354441,0.0551660295,0.0006123119,0.042805045,0.0505818132,0.0756306828,0.0584701776,1.052961549,7.5721506656,0.2055275901,48.1492735173
11.7902351276,0.0334854578,0.1397374736,7.60766e-05,0.0273151302,0.0010635481,0.6334694498,0.0037986354,14.6468174587,1.6852021978,0.9368265339,0.0003841157,0.0149588457,1.5e-09,5.3e-08,0.259777571,0.0017115506,0.2829102969,0.638054007,0.0479351054,0.0006315439,0.0390268742,0.0460938957,0.086682125,0.035448631,1.2007673506,10.1928730838,0.1589594902,71.379932633
12.424300895,0.0323333131,0.173300908,6.80935e-05,0.0325355536,0.0012508624,0.845759683,0.0040313575,12.5408164919,1.507519286,1.0675447411,0.0005372934,0.0167977188,1.8e-09,7.08e-08,0.2600067561,0.001911791,0.4230770562,0.8882788077,0.0519819603,0.0005731956,0.0477638581,0.0581654391,0.0793329054,0.0356534229,1.2529317095,11.4880117774,0.227032105,49.650579264
9.3019786741,0.0250002569,0.1531161378,0.0001021273,0.0383767456,0.001011796,0.7566585096,0.0038395385,17.0372307448,1.489819208,0.9412987764,0.0003871815,0.0171943822,1.5e-09,5.88e-08,0.3034627441,0.0024358913,0.3058478662,0.9781048932,0.0523597315,0.000805427,0.0384571186,0.0517062083,0.0558453232,0.0389067258,0.8886558189,10.4396981733,0.1520427542,66.7922719968
10.0584405976,0.0221772419,0.1829067181,9.00678e-05,0.0377220208,0.0009929628,0.8737936139,0.0040616973,11.6762960445,1.188792909,1.1663915506,0.0004637826,0.0230587996,1.8e-09,4.68e-08,0.2868699613,0.0023960433,0.3114779602,0.9235388199,0.0609706686,0.0006194805,0.0393072267,0.0449930065,0.0720847492,0.0366165862,1.3692903458,7.9208871211,0.2496729339,50.2413051763
11.2583039633,0.0255805774,0.1411050004,8.92631e-05,0.0307247896,0.0009776018,0.571724152,0.0030804721,11.7261995656,1.8348565048,0.7758931172,0.0004432791,0.0197308205,2.1e-09,4.79e-08,0.267638206,0.0016529754,0.4121751809,0.6718418302,0.0476220728,0.0008420646,0.0564089319,0.0540773336,0.0564049372,0.0423850767,0.8479488822,9.0095248996,0.1757677987,72.7960112736
14.2850676255,0.0320693848,0.1590861503,6.43145e-05,0.0265722951,0.0010657984,0.7458936666,0.0027278893,15.9547818829,1.6039872459,1.0718472789,0.0004295796,0.0160774734,1.6e-09,4.81e-08,0.3278255727,0.0024160982,0.3638779668,0.6592130437,0.0509833472,0.0006204869,0.0411293729,0.0485989817,0.0783621855,0.0356217274,1.3815383927,9.1881942298,0.1760295346,70.04326967
12.8803161383,0.029717611,0.132504807,7.7255e-05,0.0395654376,0.0010501648,0.8651047759,0.0039495977,14.0898604433,1.305066543,1.1762892203,0.000579663,0.0211656814,2e-09,6.35e-08,0.2159660845,0.0023773993,0.2730201979,0.7518404927,0.0408207766,0.0007387772,0.0527273855,0.048226865,0.0555026771,0.0429122021,0.9902795646,11.71780762,0.1533173058,57.1205658742
9.4841244018,0.0290002086,0.1583596513,8.47946e-05,0.0301501345,0.0009551321,0.6464348129,0.0040465056,12.7031508358,1.6886797957,0.9010553169,0.0004397793,0.019996416,1.7e-09,7.17e-08,0.2423940769,0.002230004,0.4093136168,0.7847891987,0.0565314025,0.0008023651,0.0386112194,0.0470773049,0.0631164989,0.0553207004,1.3910824437,7.8765205532,0.1785008727,58.387231006
9.2608858493,0.0312426961,0.1931614792,8.26689e-05,0.0310716971,0.0008492896,0.8513957914,0.0036563423,12.0509122316,1.3487651338,0.8314367904,0.0005273409,0.0157791818,1.7e-09,4.45e-08,0.2805929313,0.0017038183,0.2735060107,0.8198026849,0.0549174528,0.0006253028,0.04909153,0.0495734468,0.0762801272,0.0584451734,1.2015939964,9.7117103181,0.2456446105,69.4233234211
14.5906819437,0.0282829148,0.1378216437,6.9505e-05,0.0266844425,0.0010356523,0.6013394916,0.00377967,12.8834702177,1.5739311587,1.0090792456,0.0004952734,0.0153810435,2.4e-09,4.72e-08,0.24088968,0.0016395549,0.3123783222,0.7990146989,0.0546826919,0.0007319003,0.0562340834,0.0509419075,0.0750034836,0.0395682779,1.2967078678,11.3225410724,0.1782728414,50.7165920623
12.8689355351,0.0334205025,0.1334262841,9.76942e-05,0.0254591835,0.0010365994,0.6301782584,0.0035507246,13.387954334,1.4559521946,0.8349478315,0.000565513,0.0209566988,2.2e-09,4.74e-08,0.3099683192,0.0020849886,0.3191223422,0.751969205,0.0551450295,0.0006561668,0.0613634179,0.0431995481,0.0590848202,0.0585004578,1.0708970553,9.0199759309,0.2383899073,73.4227841509
14.2194325187,0.0256039134,0.1826989544,8.2722e-05,0.0360533426,0.0008388238,0.7022328907,0.0037374065,14.0939519757,1.4150426542,0.9607482308,0.000509928,0.0186654044,2e-09,5.06e-08,0.2825368047,0.0017024614,0.2668076616,0.8214720033,0.0420946839,0.0006344623,0.0436023716,0.0498177617,0.081945239,0.0424559353,1.0405484439,8.6113810646,0.2250036738,50.0797222313
14.1170948413,0.0333484311,0.1321484927,9.61226e-05,0.0314496988,0.0010641555,0.7384813742,0.003462332,12.6680111953,1.7448458217,1.1875308121,0.0005350549,0.0231785238,1.7e-09,4.68e-08,0.3034149706,0.0016806636,0.3292866317,0.7421965329,0.0429983795,0.0005703288,0.0517042929,0.0405333561,0.070457535,0.0519440289,1.3253179467,8.0035339919,0.1712285153,57.724678338
13.1327889965,0.0327035119,0.1268572849,8.72649e-05,0.0340260154,0.0009479778,0.7512240532,0.0025548368,18.5546533303,1.6412036172,0.9117656312,0.0005663342,0.0230517368,1.6e-09,5.67e-08,0.3337031427,0.0018442042,0.2702471278,0.9595810162,0.0591313729,0.0005159795,0.0377973024,0.0481493485,0.0560317558,0.0428306789,0.927926946,12.059888034,0.2177886585,48.1692065771
13.5769981816,0.0296861888,0.133556989,0.0001022119,0.0320792714,0.0011340009,0.6160360747,0.002628863,17.7390888059,1.2519098825,0.8317312199,0.0004951406,0.0199912543,2.4e-09,5.83e-08,0.3442098477,0.0022108644,0.3315913282,0.9832158518,0.0544395775,0.0007588298,0.0617945804,0.0421758743,0.0561945468,0.0468226418,1.3567907752,12.2147718869,0.220041152,73.9289643534
10.6053942553,0.0283522706,0.1358222384,9.34288e-05,0.0285473912,0.0009421083,0.7442881185,0.0041453942,13.8469643201,1.3509574681,1.2303370046,0.000421365,0.0151943831,1.6e-09,6.48e-08,0.2790977986,0.0024126321,0.4032399933,0.7059756375,0.0554843417,0.0007591327,0.0610993196,0.0569119157,0.0676433254,0.0560546232,1.0478920813,10.5155685529,0.1732955116,55.1052642806
13.0571989326,0.0225973633,0.1808312581,9.18078e-05,0.0381155641,0.001060282,0.564259375,0.0037974939,15.3511488128,1.1853974382,0.771765851,0.0003941986,0.0220168065,1.5e-09,6.77e-08,0.3235442201,0.0024556867,0.291041347,0.9552693282,0.0434620656,0.0006347224,0.05229688,0.0526170659,0.0718760443,0.0503170318,0.9904675193,8.9373916509,0.200490329,61.8826704532
10.4208286007,0.0235803812,0.167555468,8.79308e-05,0.0349126331,0.0013532916,0.6811669855,0.0027058783,14.6299498702,1.4495553588,0.9485658409,0.0004508356,0.0187494654,1.7e-09,6.17e-08,0.2604569019,0.0020567314,0.352983391,0.9217581932,0.047579255,0.0007747558,0.0395020897,0.0502021063,0.0575524284,0.0522410675,1.176023508,8.054481264,0.2263360601,57.249732713
14.5939374741,0.0339499003,0.1639510495,6.82828e-05,0.033048827,0.0012740811,0.6853708148,0.0039977169,19.1394844772,1.8601240836,0.776298181,0.0005097926,0.0144017893,2e-09,4.8e-08,0.308266034,0.0015389029,0.2893356522,0.7157711212,0.0379413948,0.0008252127,0.0501542023,0.0609924879,0.0866111087,0.0495674768,0.9573795424,7.5040436488,0.233121076,63.5822970837
12.5408848407,0.0259409444,0.1502412798,8.07551e-05,0.0262040858,0.0013341908,0.7673379917,0.0030844832,13.4892506579,1.4072224175,0.9286054838,0.000557915,0.0190244344,2.3e-09,5.98e-08,0.2618981647,0.001715243,0.2677597527,0.9955031942,0.055673811,0.0006849517,0.0415940661,0.0406016458,0.0783995878,0.0507646603,1.2711996988,12.4981773569,0.2282075516,52.1559655374
10.6250982887,0.0293432446,0.1395159973,9.95561e-05,0.0312323776,0.0013596084,0.8667987093,0.003419972,19.2765400311,1.7780624247,0.8516628723,0.0005003431,0.0201633067,1.9e-09,6.07e-08,0.3273731305,0.0016134812,0.3254078442,0.8843185324,0.0589350067,0.0006876219,0.0463197806,0.0413536742,0.0835268917,0.0383560971,0.9391119355,11.3179932363,0.2394679777,47.815141471
10.7129192492,0.0242428014,0.194372608,8.93729e-05,0.0295090771,0.0013430055,0.7405684266,0.0028025531,13.134210035,1.5323984538,0.9778864703,0.0005313577,0.0218026934,2e-09,4.8e-08,0.2584827246,0.0016843725,0.4089269716,0.7122647608,0.06147249,0.0008321317,0.0425755423,0.0454044352,0.0777544503,0.0516671032,1.2696621166,11.4081407374,0.2176062066,57.2407812251
12.3205535276,0.0282667502,0.126251692,7.52268e-05,0.0276259001,0.001367301,0.5570138945,0.0035721508,14.4724051022,1.3085586868,1.1800452331,0.0005817344,0.0158808651,1.6e-09,7.06e-08,0.218565322,0.0019282178,0.3270446479,0.8535535844,0.0501600314,0.0008443854,0.0588241993,0.0605995481,0.0874041967,0.0516862055,1.1270719122,11.4834588498,0.1944916804,72.905880567
10.0349228968,0.0279540873,0.1474891689,9.14998e-05,0.0288250838,0.0009993416,0.8163512334,0.0029463342,16.3338641096,1.2015340195,0.9092061617,0.0004925209,0.0175554644,1.7e-09,6.34e-08,0.2400554226,0.0024153168,0.4342206711,0.7533827366,0.0548448354,0.0006335523,0.0448807922,0.0478502788,0.0747061862,0.0376882984,1.0189614358,8.5099483889,0.2229047072,72.2218670005
12.4112972079,0.0239285706,0.1344648133,8.36127e-05,0.0358063,0.0012709395,0.7520996457,0.0039127053,17.7010717747,1.3449167388,0.8839422548,0.0005598336,0.0227164141,1.7e-09,5.9e-08,0.247377058,0.0020045475,0.326984026,0.9277609995,0.0399013159,0.0006425905,0.0496515467,0.0555920143,0.0766423961,0.0505936728,1.3110266227,7.9983550172,0.161147137,58.8217196357
12.3802059631,0.032799168,0.1731405775,8.41351e-05,0.0379249854,0.0012074988,0.6237562006,0.0025988086,18.9188903156,1.5158963028,1.0139582095,0.000620854,0.0181265968,2e-09,5.3e-08,0.2374663662,0.0015230834,0.3443005319,0.7493323667,0.0444903721,0.0007655714,0.0507623686,0.0409328531,0.0684477602,0.0516191426,1.0068506382,10.9133902457,0.1649319458,71.0226277055
12.3104177742,0.0246171783,0.1564975143,6.87038e-05,0.0381466177,0.0008399315,0.5615668471,0.0034347582,14.7112218761,1.8190185552,0.9647418925,0.0006155564,0.0230327444,2.2e-09,4.95e-08,0.2676775573,0.0017760567,0.3503289542,0.8136331801,0.0467290484,0.0007357263,0.0508620494,0.0552829917,0.0859569147,0.0429821517,1.1310814474,12.4132632963,0.2302035209,54.0450148158
9.4050774545,0.0341735322,0.1839217845,7.5926e-05,0.0387452495,0.0011379422,0.7329574304,0.0034591011,13.1572019256,1.488829652,0.8834957572,0.0004171171,0.0143145061,2.1e-09,6.82e-08,0.3044608341,0.0018008417,0.4270872905,0.7862055392,0.0603369815,0.0007144763,0.046400551,0.0384629635,0.0685977888,0.0443218778,1.1140064582,10.2972621416,0.202954881,50.9326180812
11.3120323535,0.0278565313,0.1890952866,0.0001006913,0.0280834802,0.0011248781,0.7644202341,0.0040277303,16.6766022812,1.2523011173,0.8332231836,0.0004783736,0.0141784605,1.8e-09,5.51e-08,0.2615266291,0.0023219129,0.3031864167,0.9091170569,0.0403744267,0.0007605527,0.0568424964,0.0506194133,0.0620321165,0.0413254737,1.203832802,8.5253249734,0.1582625481,52.8948080433
11.6559099419,0.0342521352,0.1283748454,8.61691e-05,0.027131432,0.0008831161,0.7599697768,0.0040148172,14.3663975594,1.8990247817,0.8473312919,0.0004651303,0.0198481295,1.9e-09,5.28e-08,0.2758293324,0.0016481709,0.4344312717,0.975399072,0.0529225992,0.0007766866,0.048583167,0.0485030128,0.0583834287,0.043402841,0.9313816647,10.4185155787,0.1891752977,47.7205977033
9.0659345924,0.0223744653,0.1805918224,6.59275e-05,0.0376940034,0.0009492518,0.8268228525,0.0030908792,15.5759116142,1.6481113972,1.1383473388,0.0006188916,0.0164197758,2e-09,4.58e-08,0.3496939804,0.0023620126,0.268507126,0.7771951453,0.0615921919,0.0005915639,0.0543908462,0.042150113,0.077236358,0.0367147656,1.3608479327,8.4541753518,0.2004131753,54.7771190417
12.3478073943,0.024424968,0.1380020023,7.21677e-05,0.0326802349,0.0008939048,0.7888529136,0.0035924697,19.1578683475,1.6518204863,0.8714344469,0.0005675903,0.0173613196,1.8e-09,6.95e-08,0.2646409156,0.0021175427,0.3757851641,0.8787429753,0.0459838207,0.000682181,0.0534840467,0.0615738506,0.0718913697,0.0421229334,1.0906135125,11.8636900237,0.1635976069,57.4149174291
12.2743167836,0.029174537,0.1324433456,9.89037e-05,0.0308803677,0.0012763224,0.5806798258,0.0036998511,15.2138426966,1.5277119911,0.820151109,0.0006009909,0.0162136208,2e-09,7.3e-08,0.3220775287,0.001619187,0.3590929249,0.6079718405,0.0460657577,0.0006544751,0.0380249353,0.0537639904,0.053967019,0.0486117451,1.3541573759,8.0892413383,0.1505334848,65.7217838164
14.4871931754,0.0297734511,0.122819805,0.0001013126,0.0334382927,0.0008969697,0.7733703559,0.0033450518,18.0544725787,1.6449299885,0.8719691219,0.0004067623,0.0172276476,2.1e-09,4.61e-08,0.2235981547,0.0020516048,0.3690354522,0.8649085853,0.0449042795,0.0005782293,0.0500806849,0.0563922194,0.0718436493,0.0546615277,0.9912678736,9.5135622436,0.1514850637,52.2085962941
10.5809165623,0.024790217,0.1541711677,9.39241e-05,0.0371114808,0.0011218788,0.8414774648,0.0041320923,18.0104244367,1.5095452504,0.9017780927,0.0005595186,0.0211457941,2.3e-09,5e-08,0.3330609482,0.0018412654,0.298721215,0.9183546142,0.0486893708,0.0005907933,0.0525703568,0.0457805457,0.0711473436,0.0507702585,1.0548399357,12.3169137252,0.198088334,53.2419706546
13.2148999878,0.0294612459,0.1454425151,6.31442e-05,0.0267956173,0.0010085867,0.577437213,0.0030344579,19.2984169486,1.8112772363,0.9158220751,0.0005911729,0.0156164267,2e-09,4.8e-08,0.2551588031,0.002124692,0.2886227655,0.7801720001,0.0540071039,0.0008342196,0.0408712862,0.0451156291,0.0798786568,0.0422150203,1.0392284816,7.6447263023,0.2446618175,73.6981042123
