Iup(max),[Trpn]max,"gb,Ca",gCaL,INaCa(max),"Ip,Ca(max)",[Cmdn]max,"tau,tr","Tref,a","TRPN50,a","nTm,a","nTRPN,a","kTRPN,a","rs,a","rw,a","Aeff,a","ku,a","beta1,a","beta0,a","gamma,s,a","gamma,w,a","phi,a","ca50,a","nu,a","mu,a"
0.00370679,0.0373711,0.001252,0.133442,1230.07,0.180018,0.034965,232.428,142.661,0.492883,4.07543,1.93515,0.105629,0.239415,0.624948,24.3247,0.684573,-2.06981,3.28541,0.0118832,0.389054,1.29931,0.968496,5.00225,8.54268
0.00438149,0.0550114,0.00147827,0.104755,1885.0,0.31783,0.0372473,242.768,144.66,0.24478,4.46655,1.87392,0.139208,0.36933,0.551668,31.2332,1.14656,-3.01927,1.41508,0.00451075,0.700013,3.28656,1.22612,5.70221,6.20609
0.00654039,0.0784858,0.00132416,0.138237,1246.0,0.325391,0.0655801,263.843,125.511,0.283405,4.23926,2.7668,0.135147,0.313921,0.708709,21.8822,1.38857,-1.23827,1.96228,0.00471986,0.685285,3.10277,1.0763,9.63652,5.82742
0.00496812,0.0617265,0.00113875,0.158691,1838.61,0.152858,0.0293248,158.498,61.0822,0.323899,4.92028,1.72926,0.147785,0.335708,0.718381,27.517,1.45079,-2.41941,2.05492,0.0125589,0.408383,1.24177,0.674022,4.07069,12.1938
0.00626881,0.102824,0.0015316,0.0762121,2122.79,0.185494,0.0278246,242.473,172.667,0.304775,4.86519,2.49893,0.109189,0.141604,0.477594,24.4637,0.756624,-1.46722,1.32548,0.00971475,0.503125,3.22723,0.863849,6.56216,8.30019
0.0058392,0.102319,0.000981618,0.119728,1846.11,0.194593,0.0333295,92.0123,80.7292,0.300651,4.48551,2.56916,0.0691744,0.24192,0.353126,18.9157,1.05345,-2.08299,1.17508,0.0104408,0.401823,2.91318,0.521696,7.38406,4.74928
0.00610622,0.0700138,0.0014795,0.169828,1383.98,0.334186,0.0692441,231.813,97.8677,0.470701,7.10751,1.4084,0.106919,0.260556,0.671439,18.1156,1.30166,-2.03558,1.93274,0.0125875,0.573926,3.18542,0.887726,3.68862,8.88288
0.00674715,0.0513953,0.00090297,0.107374,813.539,0.224018,0.0712985,149.23,108.011,0.297364,4.54997,1.8552,0.105028,0.362185,0.264479,22.1534,0.776365,-1.99645,2.05556,0.00558425,0.795919,1.97693,1.06264,7.84713,6.28755
0.00610165,0.0593913,0.00166931,0.141112,2242.47,0.193883,0.0698171,248.507,178.885,0.319234,3.65915,1.36668,0.0785907,0.232771,0.316602,23.1652,0.975232,-1.32246,3.34057,0.00622847,0.809123,1.21199,1.2498,5.10447,7.25802
0.00311539,0.0369579,0.00149096,0.167443,1946.63,0.314854,0.0492335,172.027,126.416,0.505938,7.32916,1.09243,0.139499,0.256813,0.471077,18.8932,1.26105,-3.19891,1.19123,0.00622245,0.878581,2.82026,0.99176,5.45643,8.04176
0.00673679,0.0723332,0.00121375,0.120043,1942.95,0.150977,0.0400661,262.658,74.3951,0.304164,5.77846,1.28282,0.0528684,0.281493,0.317674,20.4517,1.17842,-2.8217,2.86832,0.00929443,0.901353,3.17303,1.12692,5.22063,5.12306
0.00548654,0.0640166,0.00128143,0.172788,2025.96,0.260421,0.0601998,254.697,103.751,0.326247,6.90411,1.7531,0.0790621,0.358659,0.504201,36.7347,0.986868,-2.84875,3.19846,0.01136,0.717272,2.21585,1.07037,7.90697,6.84382
0.00646209,0.0603415,0.00127736,0.082222,1434.15,0.159639,0.070657,138.521,167.964,0.331277,6.28267,1.29166,0.086132,0.196851,0.574672,29.4044,0.943778,-1.30556,1.60348,0.00916928,0.362722,2.23637,1.26896,7.4932,8.23538
0.00397303,0.0392716,0.00137327,0.107205,894.838,0.300112,0.0608471,158.664,81.9277,0.494943,4.47817,2.4074,0.121442,0.1713,0.675989,35.7885,0.80497,-2.2833,3.19595,0.012068,0.754333,2.01641,0.620419,5.12419,8.24471
0.00566981,0.103467,0.0014278,0.185294,2306.98,0.218784,0.056052,151.535,72.8493,0.391683,3.8108,2.11666,0.0882603,0.334101,0.371242,37.4209,1.16457,-2.00995,2.38225,0.0120165,0.78243,3.03539,0.943747,6.51985,7.7872
0.00545914,0.0826515,0.00144253,0.166937,2340.36,0.208117,0.0469194,137.668,177.876,0.292886,3.99842,2.71966,0.129407,0.270562,0.359947,34.7408,1.33759,-2.81207,2.63316,0.0118955,0.461488,2.19716,0.655925,8.35615,10.5429
0.00445081,0.0553733,0.00140569,0.0761628,951.489,0.29066,0.0297262,170.113,178.308,0.332765,5.59856,2.98225,0.069083,0.33991,0.354788,31.8377,1.31069,-2.30228,2.99177,0.00797224,0.586049,2.6778,0.995205,4.50746,6.27512
0.00534645,0.0620803,0.00142088,0.069782,1447.07,0.354102,0.0640751,209.726,166.533,0.471438,7.48446,2.60037,0.139433,0.263008,0.395634,20.4919,1.47682,-1.77485,3.37279,0.00783048,0.518878,1.95614,0.64718,4.30632,6.21385
0.00701552,0.0830814,0.00110149,0.0885969,1069.49,0.299446,0.0546551,115.267,113.752,0.417537,6.73352,1.53174,0.0661866,0.322892,0.59367,21.7618,1.17058,-1.94526,1.17138,0.0114177,0.345912,3.06349,0.9911,6.25735,8.04947
0.00621886,0.0823483,0.00132066,0.147013,1657.68,0.235054,0.0355094,236.771,109.862,0.346636,7.23753,1.18251,0.0541589,0.346578,0.646505,34.9524,1.02462,-2.36039,1.70522,0.010658,0.765897,1.8639,1.28153,6.5863,5.54405
0.00522724,0.0630751,0.00113267,0.160523,1713.08,0.33161,0.0704135,187.334,107.707,0.244887,4.85561,2.23724,0.101191,0.276989,0.599192,18.7205,0.936847,-1.44966,1.99826,0.00629936,0.754953,2.59648,1.28941,6.64986,10.4159
0.00545021,0.0798445,0.00134161,0.129643,2258.87,0.281595,0.0488456,233.961,94.374,0.445804,5.80203,1.12941,0.103375,0.193321,0.504102,17.4465,1.0695,-1.76107,2.2707,0.00726502,0.918408,2.5337,1.05673,6.52732,5.30896
0.00465329,0.045239,0.0013611,0.120128,897.753,0.307186,0.0600433,97.3372,103.358,0.420618,3.17934,1.73183,0.149491,0.264364,0.699824,20.9675,1.18022,-1.41492,1.24004,0.00700073,0.467118,3.17771,0.654945,9.17673,5.03023
0.00492867,0.0748047,0.00118707,0.181866,2347.28,0.213985,0.0347945,237.325,78.7564,0.240325,4.87848,1.82982,0.122226,0.229406,0.3723,26.097,1.11685,-1.48712,2.98178,0.00861507,0.637166,2.02082,1.08971,5.92563,7.77884
0.00450828,0.0390906,0.00136376,0.146712,2292.02,0.338982,0.0740431,161.451,63.6138,0.384105,6.23802,1.78295,0.0832975,0.254808,0.393501,27.2339,1.30044,-2.82662,3.29218,0.00657889,0.514494,2.88213,1.24592,10.2744,11.9804
0.00489585,0.0577289,0.00156355,0.0954795,1113.31,0.358834,0.0526444,103.516,126.327,0.25113,6.09446,2.54749,0.0516609,0.360483,0.655356,29.5382,0.78478,-2.37792,1.20568,0.00736064,0.709038,2.20196,0.584253,3.84093,9.49363
0.0037085,0.0427223,0.000751398,0.1748,1745.55,0.244002,0.0610301,235.616,171.855,0.470842,2.95827,2.7309,0.116912,0.146788,0.553594,27.5587,1.15027,-2.22732,2.11182,0.00904721,0.411119,1.76454,0.670855,5.24433,10.8887
0.00617339,0.0894458,0.00122846,0.118375,1995.75,0.309455,0.0453924,115.566,115.365,0.439789,5.48636,2.92052,0.137503,0.35459,0.409538,24.504,1.07572,-2.86992,2.66814,0.0092407,0.65202,2.95343,0.676662,5.95806,9.68966
0.00738453,0.052563,0.00122163,0.172897,2239.92,0.325413,0.0713,230.042,171.223,0.455971,3.81246,1.86005,0.103185,0.277695,0.679449,28.1488,0.504341,-1.23945,1.16218,0.00690108,0.5177,1.3725,0.782929,6.14639,9.23208
0.0063015,0.0894497,0.0015121,0.107621,1824.45,0.202243,0.0323638,150.173,81.2346,0.278249,3.84717,2.22185,0.143889,0.2055,0.360414,30.0568,0.916588,-1.5204,3.09968,0.00481033,0.405148,2.95198,0.757199,7.04502,6.31383
0.0036894,0.046491,0.000648082,0.148522,1194.87,0.147856,0.0360926,197.556,81.5354,0.501697,2.69697,1.49674,0.0556167,0.286402,0.599824,29.8094,0.66577,-1.96251,1.9856,0.00973117,0.434205,2.45606,1.26645,8.0223,7.34008
0.00334381,0.0450625,0.00101401,0.176741,1989.32,0.401226,0.0601008,243.339,142.151,0.347613,6.36068,2.1139,0.122522,0.189291,0.747271,19.1456,1.40914,-2.1373,3.1403,0.0088342,0.665103,3.00579,1.14067,10.2757,6.29659
0.00525425,0.0490133,0.00143252,0.101693,1755.91,0.210679,0.0629967,227.133,87.4879,0.452961,4.37813,1.04641,0.14971,0.328262,0.687067,15.2876,0.976373,-1.91136,3.35275,0.0125891,0.375413,3.15372,1.22435,5.65439,7.8637
0.00492949,0.0774937,0.000989647,0.144326,1665.11,0.229803,0.034815,186.549,97.1532,0.441438,3.73982,1.46303,0.136664,0.327611,0.518224,19.4469,0.92445,-2.67217,2.50803,0.0110161,0.531742,2.49021,0.832423,9.28206,8.73508
0.00509258,0.0652939,0.00153474,0.0820077,2035.59,0.179872,0.0660939,212.935,87.2032,0.367792,5.61174,2.8221,0.102312,0.242469,0.43488,24.7967,1.35515,-3.13309,1.48981,0.00910217,0.438091,1.42425,0.550373,8.74271,13.0692
0.00612947,0.0545561,0.000871674,0.110841,1094.06,0.2885,0.0440214,206.534,142.925,0.422,3.78424,2.35919,0.103415,0.368773,0.577903,29.35,0.960433,-3.55719,2.52224,0.0116171,0.515867,1.23314,1.2835,6.03438,9.35872
0.00602789,0.101937,0.00156543,0.17697,2117.27,0.345193,0.0661514,107.256,102.011,0.273691,5.04261,1.51021,0.083914,0.307648,0.487807,29.4206,0.977652,-1.84434,2.96412,0.00557404,0.722131,1.80952,1.22868,6.42635,13.3011
0.00418437,0.0474699,0.00156568,0.127045,1380.83,0.288645,0.0617214,208.34,170.013,0.246083,5.03517,2.59513,0.104936,0.23628,0.330544,18.4285,1.10968,-1.29051,2.49172,0.00605637,0.80372,2.32216,1.0276,5.81278,11.3764
0.00740056,0.0613471,0.00138856,0.102238,2250.18,0.185894,0.0531617,208.852,131.265,0.447928,3.54168,2.906,0.0763928,0.137015,0.461256,34.4825,0.553678,-3.01296,2.18565,0.0108224,0.429058,1.9233,0.993505,9.78885,8.89121
0.00542215,0.0442759,0.00156022,0.108096,1991.79,0.184629,0.0469828,196.248,140.689,0.422023,5.1795,1.36922,0.104531,0.214695,0.496271,24.9411,0.984699,-2.9714,1.63716,0.00984106,0.511307,3.27325,0.794539,7.08303,10.3895
0.00676652,0.0768231,0.000891447,0.177026,1716.75,0.154137,0.0620461,152.434,177.176,0.41129,4.31258,1.78073,0.105704,0.373369,0.432442,36.9914,0.852925,-2.74726,1.89893,0.0053412,0.824653,2.9395,1.13592,5.95539,11.197
0.00334696,0.0504362,0.00125978,0.160664,2090.96,0.280749,0.0436873,238.286,100.778,0.293959,5.94492,1.75781,0.0783113,0.265026,0.431544,14.6177,1.37346,-3.48175,2.5761,0.00793997,0.601388,1.82476,1.18818,8.29858,11.4925
0.00453978,0.0585441,0.00128967,0.118733,1712.98,0.332415,0.0286155,216.749,60.7375,0.187039,5.29202,2.27632,0.109304,0.198071,0.306296,32.6087,1.48232,-1.24475,1.40539,0.00623407,0.569068,2.06391,0.660069,5.06789,8.96704
0.00606178,0.0734761,0.00069063,0.1629,1070.2,0.297764,0.0486372,125.264,60.3113,0.498674,4.59462,2.18643,0.0516975,0.151467,0.269351,15.3682,1.40844,-2.35828,2.38649,0.0055646,0.67593,3.19941,1.0205,5.11636,12.251
0.00344374,0.042484,0.00113721,0.135523,1779.18,0.196928,0.0724166,255.447,173.625,0.316003,3.89052,2.74726,0.12099,0.164647,0.41102,29.1516,0.898973,-1.58331,1.79262,0.00845769,0.755721,2.04345,1.2085,9.82244,10.9337
0.00379213,0.0569026,0.00143501,0.168907,1439.54,0.261954,0.0508702,114.289,78.0517,0.22874,4.82598,2.5937,0.127575,0.278115,0.517912,29.2943,0.734044,-2.23179,2.99249,0.00726495,0.433858,1.42108,0.947227,9.47571,7.81146
0.00345103,0.0520168,0.001315,0.116634,2243.25,0.315879,0.0445418,161.395,95.5438,0.341601,3.19615,1.87397,0.117098,0.188445,0.344345,23.4403,1.04007,-2.87688,3.2211,0.00909382,0.647311,1.67798,0.975315,9.73713,5.49394
0.0058315,0.0856628,0.00112698,0.154636,2206.11,0.407444,0.0318312,149.897,83.5847,0.504251,6.27923,1.79516,0.0721675,0.1389,0.276052,29.7475,1.05812,-2.9579,1.60656,0.00870833,0.750593,2.50623,0.665873,8.47935,7.5647
0.0026209,0.055313,0.00139844,0.14635,2140.28,0.198575,0.0350683,205.265,67.6956,0.358735,2.69761,2.15344,0.0664032,0.333842,0.672074,15.4763,0.715659,-1.28052,2.55272,0.0075441,0.919427,3.14214,0.79366,6.61284,11.8177
0.00571024,0.085752,0.00163983,0.121483,2277.06,0.246358,0.0623337,152.149,141.58,0.252322,6.74822,1.72949,0.102194,0.373709,0.668836,21.0084,1.18578,-1.68034,3.35236,0.0108301,0.769947,2.0236,1.1815,3.50855,7.31558
0.00616791,0.057867,0.000744477,0.179983,1228.84,0.408166,0.038918,207.375,93.4752,0.432156,7.39273,2.69479,0.0639827,0.332047,0.287185,24.9856,0.61761,-2.83831,2.88494,0.00611807,0.836053,1.54943,1.26256,5.06546,5.55426
0.00374636,0.0606309,0.0011677,0.170839,1848.62,0.369859,0.060381,198.892,96.2064,0.224924,2.53723,2.61788,0.101109,0.299318,0.680739,14.3827,0.706635,-3.36604,1.77208,0.0107551,0.901513,1.17034,1.22361,10.0901,7.17969
0.0042408,0.0750145,0.000941531,0.131068,1047.39,0.159093,0.0252269,181.551,117.934,0.322932,2.9444,1.93472,0.0737013,0.13661,0.408229,14.3652,1.03244,-2.23306,1.21409,0.010079,0.310724,3.03097,1.26231,4.89303,8.32471
0.00572338,0.0628489,0.00144242,0.110502,1671.59,0.324125,0.0671422,144.638,92.4007,0.260951,3.37851,2.6032,0.0995768,0.307349,0.672583,22.6215,1.39199,-1.90561,1.50961,0.0105794,0.358789,1.92715,0.660133,5.26021,7.18815
0.00713513,0.0872227,0.000618307,0.141579,1136.59,0.325415,0.0339371,232.861,133.08,0.4001,6.54534,2.12782,0.110594,0.17824,0.359434,13.4369,1.05388,-1.43993,1.35325,0.00530072,0.567193,2.07471,0.755638,8.27637,8.9006
0.00465187,0.0853375,0.00115892,0.15422,2116.99,0.371893,0.028002,235.798,114.714,0.516657,6.82296,1.87939,0.0688778,0.347581,0.399291,17.8655,0.852187,-2.36553,3.17822,0.012528,0.759059,3.21407,0.632575,5.58597,9.19234
0.00566445,0.0604427,0.00101899,0.137841,2144.4,0.31573,0.0598832,199.299,119.813,0.38222,7.11571,1.07589,0.137537,0.240867,0.255356,28.99,0.846067,-3.49072,2.72159,0.00732879,0.430175,1.53685,0.989023,8.04866,5.28945
0.00732599,0.097005,0.0013375,0.0816393,1857.48,0.296159,0.0685363,252.862,77.6851,0.333234,6.02768,1.1019,0.069523,0.255703,0.644748,16.7163,0.96299,-2.52508,1.90584,0.0118563,0.918751,2.02938,1.19414,6.96177,10.2147
0.00401744,0.0568165,0.0015393,0.0976047,827.27,0.362067,0.0467619,220.377,132.364,0.267952,6.87031,2.85488,0.0572643,0.271687,0.436629,13.8296,0.776827,-1.9952,1.9019,0.0117159,0.871049,2.1453,1.26876,6.4293,4.72432
0.00328654,0.0382863,0.00116544,0.172383,2033.26,0.246238,0.057531,151.502,165.961,0.348699,7.33359,2.45096,0.111556,0.265649,0.553192,27.3808,0.947949,-1.44772,1.67482,0.00580211,0.682242,1.66053,0.723734,8.20741,8.49805
0.00277167,0.0373632,0.000890505,0.162316,1091.2,0.200029,0.0374735,234.266,176.619,0.380353,6.51208,2.71648,0.0931226,0.232647,0.676089,25.6543,0.739776,-1.96546,2.92052,0.0053311,0.366017,1.99589,0.774315,6.07793,4.89789
0.00469643,0.0450274,0.000760642,0.161942,941.32,0.411197,0.0671202,166.945,145.565,0.426056,6.95984,1.71358,0.0614598,0.230492,0.568375,31.8394,1.25366,-2.95662,2.86919,0.0114333,0.483433,2.84217,0.859932,5.26599,9.85242
0.0063182,0.0494597,0.000979261,0.156487,1530.29,0.381135,0.0724859,168.184,74.6508,0.288401,3.80147,1.54225,0.13604,0.283973,0.65905,16.278,0.983682,-3.42145,2.64489,0.0126559,0.872195,2.5168,0.943537,7.33662,9.11739
0.00696792,0.0804091,0.00158147,0.0688813,1812.62,0.266301,0.0701088,148.27,96.8807,0.364357,4.48397,1.95208,0.074998,0.336066,0.454802,14.4085,0.776424,-2.11558,2.61787,0.00484086,0.556247,1.64526,0.554998,7.67393,10.5438
0.00485442,0.0645768,0.00114469,0.136735,1883.18,0.222994,0.0314994,129.562,80.4799,0.48338,6.47381,2.66814,0.0672932,0.171758,0.744227,35.1613,0.540399,-1.33231,1.1618,0.0119512,0.30971,1.61457,0.726441,5.28685,7.70729
0.00717982,0.0492829,0.000940142,0.12828,1528.67,0.267049,0.074223,105.53,132.358,0.335685,4.95375,1.59136,0.0890702,0.137364,0.274253,30.7026,1.04602,-1.70444,1.47117,0.00867278,0.888552,1.54562,1.13786,7.90767,6.74995
0.00725024,0.0843209,0.00106788,0.161765,2176.32,0.246966,0.031132,185.725,154.833,0.438733,2.62294,1.75687,0.107598,0.254515,0.619916,17.1966,1.00887,-2.29796,2.88091,0.00892348,0.36639,1.89677,1.11687,8.84365,13.3312
0.00405256,0.0548136,0.000825624,0.0934393,1194.32,0.228554,0.0422038,226.645,67.4653,0.460651,3.05213,1.8926,0.13472,0.358176,0.714113,33.7669,1.00254,-2.72302,3.3898,0.00764573,0.705817,3.03625,0.590902,9.2489,5.3346
0.00629749,0.0447667,0.00111992,0.106174,842.911,0.336496,0.0636938,227.958,98.008,0.347717,3.66748,2.89874,0.12644,0.28453,0.52122,32.483,0.57292,-2.15591,1.4448,0.00783671,0.354593,1.28958,0.956918,4.46797,9.72087
0.00668999,0.0691455,0.0012728,0.110513,1121.13,0.193028,0.0620742,109.77,106.296,0.522381,2.73782,2.44402,0.0598873,0.236287,0.74131,32.2829,0.883235,-1.60065,2.64825,0.0123919,0.308108,2.28011,0.621694,6.6825,5.13859
0.00673067,0.102883,0.00156755,0.0940913,2122.12,0.239335,0.0354666,96.8362,141.101,0.395762,5.3698,2.86357,0.0604557,0.351928,0.588499,18.2241,0.602633,-2.81369,1.54309,0.0118177,0.653895,1.49625,1.24391,9.15331,10.2138
0.00485015,0.0652792,0.00115414,0.132711,1904.82,0.344467,0.0323396,213.383,66.0949,0.360717,5.53547,2.16422,0.0778113,0.171239,0.41486,26.4971,0.55292,-1.58164,3.01884,0.00503995,0.760457,2.18311,0.847487,9.83419,9.75107
0.00661488,0.0886622,0.00131631,0.0699942,985.343,0.270074,0.0601007,231.422,129.228,0.419157,7.16723,1.38549,0.122054,0.343564,0.290144,30.9904,1.10181,-2.96517,1.40967,0.0119631,0.834971,2.28575,1.11742,9.41168,8.12367
0.0049391,0.0765207,0.00148987,0.0755708,1173.53,0.256007,0.0425452,183.227,63.6882,0.522073,5.04695,1.26082,0.122153,0.169582,0.592257,14.1502,1.09774,-2.0345,1.97857,0.0127456,0.562622,3.00496,0.725077,7.21896,11.7645
0.00689808,0.0604964,0.00147779,0.0959043,2166.58,0.21643,0.0708204,165.611,127.551,0.359291,6.86402,1.72683,0.100977,0.233937,0.504994,14.2773,0.537263,-1.86554,2.40655,0.0119219,0.396403,2.39339,0.73091,4.50269,8.31483
0.00666824,0.0809187,0.00067711,0.138572,1215.17,0.29899,0.0259577,131.741,80.9491,0.216031,5.37269,1.41997,0.0959995,0.331815,0.306416,22.0197,1.07687,-2.92902,2.31209,0.00712001,0.324997,1.88328,1.21608,4.99045,7.68514
0.00560841,0.0671695,0.00166204,0.0963289,1296.26,0.408245,0.0498058,232.71,165.009,0.328724,3.26609,2.31975,0.0973069,0.129695,0.423712,30.6263,1.08414,-2.09008,2.89665,0.0101207,0.608436,1.7044,0.682621,9.07654,11.1139
0.00585705,0.0766566,0.00107666,0.163368,1727.43,0.325562,0.0593377,124.303,95.2409,0.460679,6.55799,2.33878,0.0541075,0.32858,0.614627,22.8897,1.04166,-2.36225,1.87741,0.00658728,0.713595,3.03742,1.15464,9.45634,11.3804
0.00614818,0.0900444,0.00138883,0.155513,1870.19,0.388239,0.0688804,192.261,111.084,0.362441,7.48681,2.71975,0.0642171,0.360322,0.72499,26.0768,0.685722,-3.02663,1.56942,0.0106154,0.390453,1.44584,0.671644,4.57027,4.73128
0.0059798,0.104341,0.0011789,0.147704,966.382,0.298948,0.0293417,96.678,91.5241,0.246562,6.37445,2.47368,0.0798672,0.150498,0.628518,31.6489,1.39076,-1.9581,1.27943,0.00682422,0.671368,3.07097,0.932741,5.09945,12.1725
0.00606815,0.094362,0.00132314,0.135661,1171.82,0.259218,0.0267225,208.722,81.4506,0.360994,7.1226,2.10728,0.147739,0.190956,0.486525,21.5514,0.562641,-1.75644,3.12824,0.00906081,0.406165,1.63665,0.810243,4.53652,11.587
0.00644989,0.0959937,0.000687712,0.154027,1398.11,0.339292,0.0473268,140.114,137.202,0.401768,6.40484,2.23315,0.11311,0.215623,0.290643,26.3985,1.04784,-3.0556,2.32605,0.00512678,0.872273,2.57409,0.62026,4.60597,10.869
0.00728541,0.083556,0.00072073,0.155395,1418.05,0.320712,0.0699443,134.221,125.313,0.391713,2.82891,1.43513,0.0622576,0.152359,0.480099,32.9262,1.1377,-2.02035,1.75774,0.0109585,0.838392,1.38032,0.965072,6.15746,6.69882
0.00473767,0.0700348,0.00118664,0.116068,1110.13,0.311613,0.063187,125.898,159.883,0.491649,4.45259,1.14843,0.0561107,0.307969,0.519667,26.5859,1.30321,-1.74714,1.5266,0.00542922,0.633573,2.65658,0.662656,9.80149,9.89079
0.00594105,0.0673336,0.0016612,0.148142,1874.95,0.287671,0.0528953,116.201,120.668,0.233149,5.77002,2.37963,0.111226,0.14511,0.689975,14.8257,0.949545,-3.45776,2.06473,0.012343,0.65064,1.16436,1.19078,7.46083,7.53701
0.0042945,0.0615822,0.000855073,0.184487,2307.38,0.390183,0.0466726,255.188,144.241,0.503382,4.35695,2.6784,0.0840225,0.169961,0.646793,27.9312,0.628808,-1.84902,2.41443,0.0063954,0.419063,1.40382,0.787977,7.95437,8.52111
0.00644803,0.0786707,0.000905443,0.181323,1283.78,0.275026,0.0532813,170.663,128.382,0.461838,2.64799,2.45994,0.0513678,0.243731,0.487728,36.1283,1.06525,-2.83416,3.18937,0.00649556,0.659549,1.68271,0.755754,10.2974,10.8939
0.00498106,0.0765291,0.00165189,0.14628,1557.14,0.387149,0.0258379,91.6542,160.416,0.363385,6.23718,1.94881,0.12915,0.21647,0.748305,30.6858,1.24848,-1.80163,2.21704,0.00704357,0.779988,2.07748,0.614637,4.73369,12.5792
0.0044909,0.0712485,0.0015234,0.0787974,2025.24,0.186134,0.0252463,167.771,139.65,0.351435,2.88197,2.34681,0.0966946,0.304843,0.332116,21.7356,0.911965,-2.66121,1.67972,0.0124738,0.389612,1.291,1.10088,3.92464,10.6732
0.00494206,0.0710767,0.000849746,0.108132,988.436,0.321003,0.0447767,124.55,176.397,0.273563,6.60042,2.51682,0.118363,0.359372,0.402752,27.612,1.49894,-1.67011,2.44595,0.0100221,0.540783,1.16614,0.591888,3.67968,11.7205
0.00468339,0.0419736,0.00161042,0.156801,1894.88,0.299036,0.0657764,112.216,72.481,0.45352,4.76874,1.36691,0.11207,0.125216,0.325774,26.5121,0.666446,-1.67648,1.68438,0.007386,0.747121,1.9112,0.820184,9.19112,13.0393
0.00508632,0.0513351,0.000573535,0.150704,1354.44,0.332022,0.0667946,190.86,154.287,0.509199,3.93273,2.60595,0.0666148,0.255615,0.623465,13.9858,0.60212,-2.13781,2.73397,0.0121703,0.753462,3.29621,0.493679,5.75251,9.69168
0.00278976,0.0408861,0.000857499,0.145047,1658.69,0.145668,0.0653649,150.637,85.1501,0.367842,3.67178,2.34684,0.0593164,0.27455,0.670378,21.7716,0.943749,-2.27645,3.29779,0.00597551,0.461383,2.40441,0.730752,6.01161,8.00343
0.00491624,0.0662994,0.00156009,0.170418,2371.51,0.182928,0.0370248,123.656,169.414,0.498805,5.71326,1.8635,0.130664,0.26063,0.401125,30.5078,1.22452,-3.51552,2.77033,0.0123903,0.340757,1.45056,1.09171,7.61254,7.68871
0.00550187,0.091638,0.00132228,0.148552,1144.73,0.176348,0.0478067,160.082,106.159,0.448708,6.49019,2.33809,0.119201,0.269186,0.559835,25.4752,1.23732,-2.25295,2.9084,0.0122865,0.356086,2.2326,0.704162,8.012,9.65502
0.00563957,0.0718993,0.000963227,0.142971,1338.24,0.361736,0.0498473,196.842,71.9624,0.369439,6.35491,1.46349,0.134979,0.210438,0.543442,15.495,0.518361,-2.73962,3.19458,0.0126536,0.636154,2.30005,0.658757,9.81507,12.2444
0.00508985,0.0675707,0.00107363,0.106067,901.157,0.240434,0.0720399,124.754,98.2393,0.264078,4.38417,2.07441,0.0627954,0.249363,0.451472,15.3099,0.58166,-1.96278,1.33624,0.00870664,0.445052,2.90013,1.10784,9.34553,8.00331
0.00557027,0.0497249,0.000897464,0.0854086,970.436,0.24251,0.064324,267.327,72.9109,0.475029,5.24979,2.57842,0.113979,0.329782,0.52987,34.6806,0.740226,-1.97351,2.36241,0.0117552,0.863458,2.98613,0.800652,7.86336,6.76916
0.00289424,0.0532571,0.000611805,0.172791,1184.73,0.180922,0.027536,210.291,140.816,0.300599,3.91247,2.55575,0.098535,0.224986,0.395713,22.1121,1.09762,-2.94351,2.75216,0.00985095,0.370446,2.42003,1.25891,8.21434,10.4221
